BIN,House #,Street Name,Zip_code,Borough,Status,Number of DWT,Activity_Type,Activity_Year,Violation_Code,Law_Section,Violation_Text,Compliance_Year,Date_of_Occurrence,Summons_Number,BBL,Longitude,Latitude,Community_Board,Council_District,Census_Tract,NTA_Code
1015301,58,West 15Th Street,10011,Manhattan,Active,1,Self-Reported Annual Inspection,2021,AH7A,24RCNY 31-02(a),Failure to submit report of previous year’s inspection results by January 15 of the following year,2021,1/24/2022,871264058,1008160074,-73.995742,40.737781,105,2,5400,MN0501
1018102,351,Park Avenue South,10010,Manhattan,Active,1,Self-Reported Annual Inspection,2021,AH7A,24RCNY 31-02(a),Failure to submit report of previous year’s inspection results by January 15 of the following year,2021,1/24/2022,871264067,1008810001,-73.985316,40.741609,105,2,6800,MN0602
1057146,285,Riverside Drive,10025,Manhattan,Active,1,Self-Reported Annual Inspection,2021,AH7A,24RCNY 31-02(a),Failure to submit report of previous year’s inspection results by January 15 of the following year,2021,1/24/2022,871264076,1018890036,-73.972323,40.798941,107,7,18700,MN0703
1057167,299,Riverside Drive,10025,Manhattan,Active,1,Self-Reported Annual Inspection,2021,AH7A,24RCNY 31-02(a),Failure to submit report of previous year’s inspection results by January 15 of the following year,2021,1/24/2022,871264085,1018890072,-73.971752,40.799537,107,7,18700,MN0703
1057264,949,West End Avenue,10025,Manhattan,Active,1,Self-Reported Annual Inspection,2021,AH7A,24RCNY 31-02(a),Failure to submit report of previous year’s inspection results by January 15 of the following year,2021,1/24/2022,871264094,1018920016,-73.968457,40.801842,107,7,19500,MN0703
1057313,375,Riverside Drive,10025,Manhattan,Active,1,Self-Reported Annual Inspection,2021,AH7A,24RCNY 31-02(a),Failure to submit report of previous year’s inspection results by January 15 of the following year,2021,1/24/2022,871264103,1018930035,-73.967867,40.80449,107,7,19500,MN0703
1057370,610,West 115 Street,10025,Manhattan,Active,1,Self-Reported Annual Inspection,2021,AH7A,24RCNY 31-02(a),Failure to submit report of previous year’s inspection results by January 15 of the following year,2021,1/24/2022,871264112,1018960032,-73.96525,40.807687,109,7,20500,MN0901
1001421,71,Murray Street,10007,Manhattan,Active,1,Self-Reported Annual Inspection,2021,AH7A,24RCNY 31-02(a),Failure to submit report of previous year’s inspection results by January 15 of the following year,2021,1/24/2022,871264121,1001327503,-74.010569,40.714582,101,1,2100,MN0102
1001167,111,John Street,10038,Manhattan,Active,3,NYC Health Department Audit,2024,,,,2023,,,1000750030,-74.005764,40.707671,101,1,1502,MN0101
1057376,629,West 115 Street,10025,Manhattan,Active,1,Self-Reported Annual Inspection,2021,AH7A,24RCNY 31-02(a),Failure to submit report of previous year’s inspection results by January 15 of the following year,2021,1/24/2022,871264130,1018960053,-73.96573,40.807907,109,7,20500,MN0901
1001500,1,Hudson Street,10013,Manhattan,Active,1,Self-Reported Annual Inspection,2021,AH7A,24RCNY 31-02(a),Failure to submit report of previous year’s inspection results by January 15 of the following year,2021,1/24/2022,871264140,1001400001,-74.009246,40.715622,101,1,2100,MN0102
1001971,250,Church Street,10013,Manhattan,Active,1,Self-Reported Annual Inspection,2021,AH7A,24RCNY 31-02(a),Failure to submit report of previous year’s inspection results by January 15 of the following year,2021,1/24/2022,871264159,1001770002,-74.005649,40.717865,101,1,3300,MN0102
1002310,401,Broadway,10013,Manhattan,Active,1,Self-Reported Annual Inspection,2021,AH7A,24RCNY 31-02(a),Failure to submit report of previous year’s inspection results by January 15 of the following year,2021,1/24/2022,871264168,1001940042,-74.002482,40.71871,101,1,3300,MN0102
1002329,100,Lafayette Street,10013,Manhattan,Active,1,Self-Reported Annual Inspection,2021,AH7A,24RCNY 31-02(a),Failure to submit report of previous year’s inspection results by January 15 of the following year,2021,1/24/2022,871264177,1001950017,-74.001129,40.717791,101,1,3100,MN0102
1059514,434,West 120 Street,10027,Manhattan,Active,1,Self-Reported Annual Inspection,2021,AH7A,24RCNY 31-02(a),Failure to submit report of previous year’s inspection results by January 15 of the following year,2021,1/24/2022,871264186,1019620070,-73.958815,40.809164,109,7,20701,MN0901
1002831,67,Vestry Street,10013,Manhattan,Active,1,Self-Reported Annual Inspection,2021,AH7A,24RCNY 31-02(a),Failure to submit report of previous year’s inspection results by January 15 of the following year,2021,1/24/2022,871264195,1002180024,-74.011065,40.722918,101,1,3900,MN0102
1003215,35,Montgomery Street,10002,Manhattan,Active,2,Self-Reported Annual Inspection,2021,AH7A,24RCNY 31-02(a),Failure to submit report of previous year’s inspection results by January 15 of the following year,2021,1/24/2022,871264204,1002590071,-73.985045,40.713053,103,1,202,MN0302
1005719,195,Chrystie Street,10002,Manhattan,Active,1,Self-Reported Annual Inspection,2021,AH7A,24RCNY 31-02(a),Failure to submit report of previous year’s inspection results by January 15 of the following year,2021,1/24/2022,871264213,1004260029,-73.991904,40.721922,103,1,3601,MN0302
1006656,7,East 7 Street,10003,Manhattan,Active,1,Self-Reported Annual Inspection,2022,AH7A,24RCNY 31-02(a),Failure to submit report of previous year’s inspection results by January 15 of the following year,2022,2/10/2023,871264222,1005440076,-73.990486,40.728986,103,2,4200,MN0303
1007048,483,Broadway,10013,Manhattan,Active,1,Self-Reported Annual Inspection,2021,AH7A,24RCNY 31-02(a),Failure to submit report of previous year’s inspection results by January 15 of the following year,2021,1/24/2022,871264231,1004740030,-74.000076,40.721543,102,1,4700,MN0201
1007235,66,Crosby Street,10012,Manhattan,Active,1,Self-Reported Annual Inspection,2021,AH7A,24RCNY 31-02(a),Failure to submit report of previous year’s inspection results by January 15 of the following year,2021,1/24/2022,871264240,1004830013,-73.998294,40.722306,102,1,4500,MN0201
1060056,140,West  140 Street,10030,Manhattan,Active,1,Self-Reported Annual Inspection,2021,AH7A,24RCNY 31-02(a),Failure to submit report of previous year’s inspection results by January 15 of the following year,2021,1/24/2022,871264250,1020080053,-73.939911,40.817846,110,9,23000,MN1002
1007248,525,Broadway,10012,Manhattan,Active,1,Self-Reported Annual Inspection,2021,AH7A,24RCNY 31-02(a),Failure to submit report of previous year’s inspection results by January 15 of the following year,2021,1/24/2022,871264269,1004840009,-73.999015,40.722797,102,1,4900,MN0201
1007822,161,6 Avenue,10013,Manhattan,Active,2,Self-Reported Annual Inspection,2021,AH7A,24RCNY 31-02(a),Failure to submit report of previous year’s inspection results by January 15 of the following year,2021,1/24/2022,871264278,1005050036,-74.003987,40.725644,102,3,3700,MN0201
1062334,644,Riverside Drive,10031,Manhattan,Active,1,Self-Reported Annual Inspection,2021,AH7A,24RCNY 31-02(a),Failure to submit report of previous year’s inspection results by January 15 of the following year,2021,1/24/2022,871264287,1020880114,-73.953892,40.82512,109,7,22500,MN0903
1007943,580,Broadway,10012,Manhattan,Active,1,Self-Reported Annual Inspection,2021,AH7A,24RCNY 31-02(a),Failure to submit report of previous year’s inspection results by January 15 of the following year,2021,1/24/2022,871264323,1005110006,-73.997413,40.724658,102,1,4300,MN0201
1070766,205,West End Avenue,10023,Manhattan,Active,2,Self-Reported Annual Inspection,2021,AH7A,24RCNY 31-02(a),Failure to submit report of previous year’s inspection results by January 15 of the following year,2021,1/24/2022,871264332,1011797503,-73.986377,40.778573,107,6,15502,MN0701
1007945,598,Broadway,10012,Manhattan,Active,1,Self-Reported Annual Inspection,2021,AH7A,24RCNY 31-02(a),Failure to submit report of previous year’s inspection results by January 15 of the following year,2021,1/24/2022,871264341,1005110015,-73.997085,40.725045,102,1,4300,MN0201
1071159,215,West   95 Street,10025,Manhattan,Active,1,Self-Reported Annual Inspection,2021,AH7A,24RCNY 31-02(a),Failure to submit report of previous year’s inspection results by January 15 of the following year,2021,1/24/2022,871264350,1012437501,-73.971429,40.79363,107,7,18300,MN0702
1008772,417,Lafayette Street,10003,Manhattan,Active,1,Self-Reported Annual Inspection,2021,AH7A,24RCNY 31-02(a),Failure to submit report of previous year’s inspection results by January 15 of the following year,2021,1/24/2022,871264360,1005440012,-73.992434,40.728685,102,2,5700,MN0202
1071457,399,Park Avenue,10022,Manhattan,Active,2,Self-Reported Annual Inspection,2021,AH7A,24RCNY 31-02(a),Failure to submit report of previous year’s inspection results by January 15 of the following year,2021,1/24/2022,871264379,1013087502,-73.972245,40.759541,105,4,10000,MN0604
1001167,111,John Street,10038,Manhattan,Active,3,NYC Health Department Audit,2024,,,,2024,,,1000750030,-74.005764,40.707671,101,1,1502,MN0101
1074772,372,Central Park West,10025,Manhattan,Active,1,Self-Reported Annual Inspection,2021,AH7A,24RCNY 31-02(a),Failure to submit report of previous year’s inspection results by January 15 of the following year,2021,1/24/2022,871264388,1018337502,-73.964709,40.792841,107,7,18500,MN0703
1075619,48,Hester Street,10002,Manhattan,Active,1,Self-Reported Annual Inspection,2021,AH7A,24RCNY 31-02(a),Failure to submit report of previous year’s inspection results by January 15 of the following year,2021,1/24/2022,871264397,1002977502,-73.990282,40.715702,103,1,1600,MN0301
1008791,710,Broadway,10003,Manhattan,Active,1,Self-Reported Annual Inspection,2021,AH7A,24RCNY 31-02(a),Failure to submit report of previous year’s inspection results by January 15 of the following year,2021,1/24/2022,871264406,1005450007,-73.993892,40.728822,102,2,5700,MN0202
1008808,82,Washington Square East,10003,Manhattan,Active,1,Self-Reported Annual Inspection,2021,AH7A,24RCNY 31-02(a),Failure to submit report of previous year’s inspection results by January 15 of the following year,2021,1/24/2022,871264415,1005460005,-73.996251,40.72992,102,2,5900,MN0202
1008832,1,University Place,10003,Manhattan,Active,1,Self-Reported Annual Inspection,2021,AH7A,24RCNY 31-02(a),Failure to submit report of previous year’s inspection results by January 15 of the following year,2021,1/24/2022,871264424,1005480001,-73.995486,40.730785,102,2,5900,MN0202
1009636,60,West   13 Street,10011,Manhattan,Active,1,Self-Reported Annual Inspection,2021,AH7A,24RCNY 31-02(a),Failure to submit report of previous year’s inspection results by January 15 of the following year,2021,1/24/2022,871264433,1005767501,-73.995969,40.736085,102,2,6300,MN0202
1009742,304,Hudson Street,10013,Manhattan,Active,1,Self-Reported Annual Inspection,2021,AH7A,24RCNY 31-02(a),Failure to submit report of previous year’s inspection results by January 15 of the following year,2021,1/24/2022,871264442,1005790047,-74.007519,40.726009,102,3,3700,MN0201
1013088,356,West 18 Street,10011,Manhattan,Active,1,Self-Reported Annual Inspection,2021,AH7A,24RCNY 31-02(a),Failure to submit report of previous year’s inspection results by January 15 of the following year,2021,1/24/2022,871264451,1007410063,-74.00227,40.742905,104,3,8300,MN0401
1014469,270,West 38 Street,10018,Manhattan,Active,1,Self-Reported Annual Inspection,2021,AH7A,24RCNY 31-02(a),Failure to submit report of previous year’s inspection results by January 15 of the following year,2021,1/24/2022,871264460,1007870084,-73.990641,40.754282,105,3,10900,MN0502
1014480,209,West 38 Street,10018,Manhattan,Active,1,Self-Reported Annual Inspection,2021,AH7A,24RCNY 31-02(a),Failure to submit report of previous year’s inspection results by January 15 of the following year,2021,1/24/2022,871264470,1007880037,-73.98937,40.753769,105,3,11300,MN0502
1014490,260,West 39 Street,10018,Manhattan,Active,1,Self-Reported Annual Inspection,2021,AH7A,24RCNY 31-02(a),Failure to submit report of previous year’s inspection results by January 15 of the following year,2021,1/24/2022,871264489,1007880078,-73.989984,40.754817,105,3,11300,MN0502
1014493,275,West   39 Street,10018,Manhattan,Active,1,Self-Reported Annual Inspection,2021,AH7A,24RCNY 31-02(a),Failure to submit report of previous year’s inspection results by January 15 of the following year,2021,1/24/2022,871264498,1007890001,-73.990258,40.754952,105,3,11300,MN0502
1014744,143,West   20 Street,10011,Manhattan,Active,1,Self-Reported Annual Inspection,2021,AH7A,24RCNY 31-02(a),Failure to submit report of previous year’s inspection results by January 15 of the following year,2021,1/24/2022,871264507,1007960013,-73.995933,40.741786,104,3,8700,MN0401
1014776,126,West   22 Street,10011,Manhattan,Active,1,Self-Reported Annual Inspection,2021,AH7A,24RCNY 31-02(a),Failure to submit report of previous year’s inspection results by January 15 of the following year,2021,1/24/2022,871264516,1007977502,-73.994251,40.742631,104,3,8700,MN0401
1014781,150,West   22 Street,10011,Manhattan,Active,1,Self-Reported Annual Inspection,2021,AH7A,24RCNY 31-02(a),Failure to submit report of previous year’s inspection results by January 15 of the following year,2021,1/24/2022,871264525,1007970070,-73.994735,40.742834,104,3,8700,MN0401
1014989,130,West 25 Street,10001,Manhattan,Active,1,Self-Reported Annual Inspection,2021,AH7A,24RCNY 31-02(a),Failure to submit report of previous year’s inspection results by January 15 of the following year,2021,1/24/2022,871264534,1008000057,-73.992909,40.744615,104,3,9100,MN0401
1076071,56,East 11 Street,10003,Manhattan,Active,1,Self-Reported Annual Inspection,2021,AH7A,24RCNY 31-02(a),Failure to submit report of previous year’s inspection results by January 15 of the following year,2021,1/24/2022,871264543,1005627502,-73.992369,40.732895,102,2,6100,MN0202
1076200,200,West 54 Street,10019,Manhattan,Active,2,Self-Reported Annual Inspection,2021,AH7A,24RCNY 31-02(a),Failure to submit report of previous year’s inspection results by January 15 of the following year,2021,1/24/2022,871264552,1010257501,-73.981597,40.763652,105,3,13100,MN0502
1076258,10,West 46 Street,10036,Manhattan,Active,1,Self-Reported Annual Inspection,2021,AH7A,24RCNY 31-02(a),Failure to submit report of previous year’s inspection results by January 15 of the following year,2021,1/24/2022,871264561,1012617502,-73.979704,40.756306,105,4,9600,MN0502
1076299,1160,3 Avenue,10065,Manhattan,Active,1,Self-Reported Annual Inspection,2021,AH7A,24RCNY 31-02(a),Failure to submit report of previous year’s inspection results by January 15 of the following year,2021,1/24/2022,871264570,1014027501,-73.962639,40.766971,108,4,12000,MN0802
1077241,57,Warren Street,10007,Manhattan,Active,1,Self-Reported Annual Inspection,2021,AH7A,24RCNY 31-02(a),Failure to submit report of previous year’s inspection results by January 15 of the following year,2021,1/24/2022,871264580,1001330019,-74.009289,40.71476,101,1,2100,MN0102
